seed,model,train_ratio,epoch,train_samples,source_loads,target_load,use_augmentation,amp_scale_min,amp_scale_max,noise_snr_min_db,noise_snr_max_db,max_time_shift,train_loss,train_acc,train_macro_f1,source_val_loss,source_val_acc,source_val_macro_f1
42,MS-CNN-BiLSTM-Attention,0.3,8,1445,0+1+2,3,True,0.8,1.2,10.0,30.0,64,0.24080688289292543,0.9370242214532872,0.936500213684894,0.18510240457497473,0.9378312924701052,0.931799895385428
42,MS-CNN-BiLSTM-Attention,0.3,9,1445,0+1+2,3,True,0.8,1.2,10.0,30.0,64,0.2253855758266053,0.9487889273356401,0.9489203851921063,0.09183498618549163,0.9799971683176606,0.9801324489437233
42,MS-CNN-BiLSTM-Attention,0.3,10,1445,0+1+2,3,True,0.8,1.2,10.0,30.0,64,0.14846228033201092,0.9709342560553633,0.9713770694748611,0.15383025847982812,0.9418989918390094,0.9351524448102411
42,MS-CNN-BiLSTM-Attention,0.5,1,2423,0+1+2,3,True,0.8,1.2,10.0,30.0,64,2.242854049320906,0.16178291374329343,0.14121227598444835,1.9617462890317163,0.25790392717405486,0.1491197623490905
42,MS-CNN-BiLSTM-Attention,0.5,2,2423,0+1+2,3,True,0.8,1.2,10.0,30.0,64,1.7708217599300426,0.30994634750309535,0.290589051782931,1.4370419219673216,0.5610061829168298,0.4626314230234935
42,MS-CNN-BiLSTM-Attention,0.5,3,2423,0+1+2,3,True,0.8,1.2,10.0,30.0,64,1.2417314467821738,0.579034255055716,0.5653393582282261,0.8746511912894172,0.7559060973097376,0.7129069979927873
42,MS-CNN-BiLSTM-Attention,0.5,4,2423,0+1+2,3,True,0.8,1.2,10.0,30.0,64,0.7175061430165555,0.8014857614527445,0.7888539708333653,0.3525918430207114,0.9354523838251021,0.9289747829931468
42,MS-CNN-BiLSTM-Attention,0.5,5,2423,0+1+2,3,True,0.8,1.2,10.0,30.0,64,0.35809715967310196,0.9240610813041684,0.9235414715570089,0.1987850106197798,0.9638113541433256,0.9639220921751264
42,MS-CNN-BiLSTM-Attention,0.5,6,2423,0+1+2,3,True,0.8,1.2,10.0,30.0,64,0.21311472184737754,0.950474618241849,0.9509082561611901,0.1174403350512798,0.9663186693227025,0.965353075105031
42,MS-CNN-BiLSTM-Attention,0.5,7,2423,0+1+2,3,True,0.8,1.2,10.0,30.0,64,0.18337294648144298,0.9533635988444078,0.9533300703574525,0.15253375225022722,0.9483551372873468,0.9451407237304963
